date,RefSt,Sensor_O3,Temp,RelHum,,,
12/04/2017 16:00:00,107,-1,20.27,34.73,PR,17009,3
12/04/2017 17:00:00,97,-1,19,38.57,PR,17009,3
12/04/2017 18:00:00,81,-1,18.1,45.53,PR,17009,3
12/04/2017 19:00:00,76,-1,16.33,51.87,PR,17009,3
12/04/2017 20:00:00,75,-1,16,59.73,PR,17009,3
12/04/2017 21:00:00,58,-1,15,63,PR,17009,3
12/04/2017 22:00:00,53,-1,14.5,62.5,PR,17009,3
12/04/2017 23:00:00,49,-1,14,58.87,PR,17009,3
13/04/2017 00:00:00,44,-1,14,57,PR,17009,3
13/04/2017 01:00:00,32,-1,13.9,57,PR,17009,3
13/04/2017 02:00:00,34,-1,13,56.93,PR,17009,3
13/04/2017 03:00:00,39,-1,13,56.97,PR,17009,3
13/04/2017 04:00:00,24,-1,13,57,PR,17009,3
13/04/2017 05:00:00,6,-1,13,57,PR,17009,3
13/04/2017 06:00:00,9,-1,13.4,57,PR,17009,3
13/04/2017 07:00:00,25,-1,18.53,45.73,PR,17009,3
13/04/2017 08:00:00,31,-1,21.97,35.83,PR,17009,3
13/04/2017 09:00:00,47,-1,24.47,32.5,PR,17009,3
13/04/2017 10:00:00,57,-1,24.3,32.7,PR,17009,3
13/04/2017 11:00:00,93,-1,24.4,32.67,PR,17009,3
13/04/2017 12:00:00,137,-1,24.07,32.87,PR,17009,3
13/04/2017 13:00:00,144,-1,24.03,32.97,PR,17009,3
13/04/2017 14:00:00,127,-1,22.77,33.57,PR,17009,3
13/04/2017 15:00:00,104,-1,20.97,36.83,PR,17009,3
13/04/2017 16:00:00,96,-1,20.07,41.93,PR,17009,3
13/04/2017 17:00:00,91,-1,19.2,45.8,PR,17009,3
13/04/2017 18:00:00,80,-1,18,49.67,PR,17009,3
13/04/2017 19:00:00,69,-1,17.33,54.43,PR,17009,3
13/04/2017 20:00:00,53,-1,16,67.7,PR,17009,3
13/04/2017 21:00:00,36,-1,15.93,68,PR,17009,3
13/04/2017 22:00:00,27,-1,15,68,PR,17009,3
13/04/2017 23:00:00,22,-1,15,69.23,PR,17009,3
14/04/2017 00:00:00,29,-1,14.87,69.47,PR,17009,3
14/04/2017 01:00:00,18,-1,14.97,68.73,PR,17009,3
14/04/2017 02:00:00,16,-1,13.73,69.47,PR,17009,3
14/04/2017 03:00:00,25,-1,13.31,69,PR,17009,3
14/04/2017 04:00:00,56,-1,13,66.1,PR,17009,3
14/04/2017 05:00:00,46,-1,13.2,61.83,PR,17009,3
14/04/2017 06:00:00,18,-1,14.07,59.47,PR,17009,3
14/04/2017 07:00:00,21,-1,19.1,50.62,PR,17009,3
14/04/2017 08:00:00,29,-1,22.1,44.67,PR,17009,3
14/04/2017 09:00:00,47,-1,25.1,33.4,PR,17009,3
14/04/2017 10:00:00,75,-1,24.53,32.8,PR,17009,3
14/04/2017 11:00:00,74,-1,24.6,33.3,PR,17009,3
14/04/2017 12:00:00,103,-1,24.47,33,PR,17009,3
14/04/2017 13:00:00,118,-1,24.4,33.67,PR,17009,3
14/04/2017 14:00:00,111,-1,24.1,32.9,PR,17009,3
14/04/2017 15:00:00,117,-1,22.13,33.87,PR,17009,3
14/04/2017 16:00:00,114,-1,21.97,34,PR,17009,3
14/04/2017 17:00:00,114,-1,21.53,34,PR,17009,3
14/04/2017 18:00:00,114,-1,21,34,PR,17009,3
14/04/2017 19:00:00,95,-1,18.8,35.2,PR,17009,3
14/04/2017 20:00:00,55,-1,18,36,PR,17009,3
14/04/2017 21:00:00,37,-1,17,37,PR,17009,3
14/04/2017 22:00:00,61,-1,17.83,37,PR,17009,3
14/04/2017 23:00:00,71,-1,17,37.6,PR,17009,3
15/04/2017 00:00:00,76,-1,17,38,PR,17009,3
15/04/2017 02:00:00,68,-1,16,40.17,PR,17009,3
15/04/2017 03:00:00,66,-1,15,41.77,PR,17009,3
15/04/2017 04:00:00,59,-1,15,42,PR,17009,3
15/04/2017 05:00:00,44,-1,15,42.47,PR,17009,3
15/04/2017 06:00:00,42,-1,15.03,43.93,PR,17009,3
15/04/2017 07:00:00,60,-1,20.63,37.27,PR,17009,3
15/04/2017 08:00:00,88,-1,21.77,34.93,PR,17009,3
15/04/2017 09:00:00,95,-1,24.73,32.93,PR,17009,3
15/04/2017 10:00:00,97,-1,23.7,33.93,PR,17009,3
15/04/2017 11:00:00,88,-1,21.33,35.13,PR,17009,3
15/04/2017 12:00:00,95,-1,20.67,37.17,PR,17009,3
15/04/2017 13:00:00,93,-1,20.67,38.7,PR,17009,3
15/04/2017 14:00:00,100,-1,21.23,38.87,PR,17009,3
15/04/2017 15:00:00,93,-1,19.57,39.37,PR,17009,3
15/04/2017 16:00:00,85,-1,18.7,45.27,PR,17009,3
15/04/2017 17:00:00,61,-1,18,48.3,PR,17009,3
15/04/2017 18:00:00,67,-1,17.8,49.53,PR,17009,3
15/04/2017 19:00:00,59,-1,16.93,52.9,PR,17009,3
15/04/2017 20:00:00,55,-1,16,57.33,PR,17009,3
15/04/2017 21:00:00,53,-1,15.93,56.5,PR,17009,3
15/04/2017 22:00:00,68,-1,16.13,51.43,PR,17009,3
15/04/2017 23:00:00,48,-1,15,48.8,PR,17009,3
16/04/2017 00:00:00,62,-1,14.6,50.3,PR,17009,3
16/04/2017 01:00:00,70,-1,14.6,50.83,PR,17009,3
16/04/2017 02:00:00,59,-1,14.43,50.83,PR,17009,3
16/04/2017 03:00:00,50,-1,13.77,53.2,PR,17009,3
16/04/2017 04:00:00,41,-1,13,57.17,PR,17009,3
16/04/2017 05:00:00,39,-1,13,60.2,PR,17009,3
16/04/2017 06:00:00,54,-1,13.23,64.37,PR,17009,3
16/04/2017 07:00:00,63,-1,19.1,41.77,PR,17009,3
16/04/2017 08:00:00,67,-1,24.4,32.67,PR,17009,3
16/04/2017 09:00:00,76,-1,25.97,31.27,PR,17009,3
16/04/2017 10:00:00,76,-1,24.4,32.43,PR,17009,3
16/04/2017 11:00:00,77,-1,23.1,33.17,PR,17009,3
16/04/2017 12:00:00,94,-1,21.9,33.87,PR,17009,3
16/04/2017 13:00:00,102,-1,21.47,34,PR,17009,3
16/04/2017 14:00:00,103,-1,21.07,34.97,PR,17009,3
16/04/2017 15:00:00,92,-1,20.97,34.03,PR,17009,3
16/04/2017 16:00:00,91,-1,20.7,35.07,PR,17009,3
16/04/2017 17:00:00,83,-1,19.8,36.6,PR,17009,3
16/04/2017 18:00:00,75,-1,19.3,38.07,PR,17009,3
16/04/2017 19:00:00,51,-1,18,38.83,PR,17009,3
16/04/2017 20:00:00,40,-1,16.17,41.17,PR,17009,3
16/04/2017 21:00:00,47,-1,16.03,42.23,PR,17009,3
16/04/2017 22:00:00,29,-1,15.9,42.23,PR,17009,3
16/04/2017 23:00:00,28,-1,15.1,43.47,PR,17009,3
17/04/2017 00:00:00,21,-1,15,47.77,PR,17009,3
17/04/2017 01:00:00,27,-1,14,50,PR,17009,3
17/04/2017 02:00:00,19,-1,14,50,PR,17009,3
17/04/2017 03:00:00,19,-1,13.37,51,PR,17009,3
17/04/2017 04:00:00,20,-1,13,52,PR,17009,3
17/04/2017 05:00:00,27,-1,13.6,52.73,PR,17009,3
17/04/2017 06:00:00,55,-1,15.97,50.5,PR,17009,3
17/04/2017 07:00:00,68,-1,17.87,47,PR,17009,3
17/04/2017 08:00:00,76,-1,21.73,39,PR,17009,3
17/04/2017 09:00:00,77,-1,22.23,34.77,PR,17009,3
17/04/2017 10:00:00,79,-1,21.7,35.03,PR,17009,3
17/04/2017 11:00:00,90,-1,23.37,34.03,PR,17009,3
17/04/2017 12:00:00,98,-1,22.27,35.73,PR,17009,3
17/04/2017 13:00:00,100,-1,21.63,36.97,PR,17009,3
17/04/2017 14:00:00,98,-1,21.5,37.03,PR,17009,3
17/04/2017 15:00:00,95,-1,20.8,40.03,PR,17009,3
17/04/2017 16:00:00,91,-1,19.97,44.2,PR,17009,3
17/04/2017 17:00:00,87,-1,19.17,45.8,PR,17009,3
17/04/2017 18:00:00,76,-1,18.17,49.83,PR,17009,3
17/04/2017 19:00:00,65,-1,17.33,51.67,PR,17009,3
17/04/2017 20:00:00,49,-1,16.33,54.97,PR,17009,3
17/04/2017 21:00:00,28,-1,15.33,62.6,PR,17009,3
17/04/2017 22:00:00,31,-1,15,60.2,PR,17009,3
17/04/2017 23:00:00,53,-1,15,58.2,PR,17009,3
18/04/2017 00:00:00,38,-1,14.21,62.31,PR,17009,3
18/04/2017 01:00:00,59,-1,14,63,PR,17009,3
18/04/2017 02:00:00,61,-1,15,59.87,PR,17009,3
18/04/2017 03:00:00,47,-1,15,57,PR,17009,3
18/04/2017 04:00:00,26,-1,14,62.43,PR,17009,3
18/04/2017 05:00:00,8,-1,14,64,PR,17009,3
18/04/2017 06:00:00,22,-1,15.33,55.87,PR,17009,3
18/04/2017 07:00:00,39,-1,18.17,49.73,PR,17009,3
22/04/2017 09:00:00,100,-1,19,34.75,PR,17009,3
23/04/2017 16:00:00,124,-1,20.3,34.7,PR,17009,3
24/04/2017 02:00:00,46,-1,12,45.55,PR,17009,3
24/04/2017 08:00:00,67,-1,20,35,PR,17009,3
24/04/2017 11:00:00,113,-1,22.24,33.59,PR,17009,3
25/04/2017 11:00:00,122,-1,22,37,PR,17009,3
25/04/2017 13:00:00,112,-1,22,36,PR,17009,3
25/04/2017 16:00:00,110,-1,19.41,42.95,PR,17009,3
25/04/2017 17:00:00,101,-1,18.48,45.52,PR,17009,3
26/04/2017 02:00:00,64,-1,16.03,70.27,PR,17009,3
26/04/2017 09:00:00,51,-1,16,71,PR,17009,3
26/04/2017 15:00:00,43,-1,16,58,PR,17009,3
26/04/2017 16:00:00,37,-1,15.39,61.7,PR,17009,3
26/04/2017 18:00:00,38,-1,13.73,59,PR,17009,3
27/04/2017 08:00:00,34,-1,8.33,81.27,PR,17009,3
27/04/2017 10:00:00,41,-1,9,81,PR,17009,3
27/04/2017 11:00:00,43,-1,9,79.5,PR,17009,3
28/04/2017 14:00:00,100,-1,17,36,PR,17009,3
28/04/2017 15:00:00,106,-1,16,37,PR,17009,3
28/04/2017 17:00:00,99,-1,15.2,37,PR,17009,3
29/04/2017 11:00:00,110,-1,18.75,35.25,PR,17009,3
29/04/2017 12:00:00,111,-1,19.33,35.03,PR,17009,3
29/04/2017 13:00:00,110,-1,19.9,34.87,PR,17009,3
29/04/2017 14:00:00,111,-1,18.3,35.7,PR,17009,3
29/04/2017 15:00:00,105,-1,18.17,36.8,PR,17009,3
29/04/2017 16:00:00,99,-1,16.1,38.7,PR,17009,3
29/04/2017 17:00:00,96,-1,16,38,PR,17009,3
29/04/2017 18:00:00,89,-1,16,38,PR,17009,3
29/04/2017 19:00:00,88,-1,15,38,PR,17009,3
29/04/2017 20:00:00,95,-1,15,39.17,PR,17009,3
29/04/2017 21:00:00,90,-1,15,40.53,PR,17009,3
29/04/2017 22:00:00,100,-1,15,44,PR,17009,3
29/04/2017 23:00:00,104,-1,14.9,46.93,PR,17009,3
30/04/2017 00:00:00,103,-1,15,48,PR,17009,3
30/04/2017 01:00:00,92,-1,15,48.07,PR,17009,3
30/04/2017 02:00:00,83,-1,15,48.6,PR,17009,3
30/04/2017 03:00:00,79,-1,15,52,PR,17009,3
30/04/2017 04:00:00,84,-1,15,55.13,PR,17009,3
30/04/2017 05:00:00,82,-1,15.17,53.03,PR,17009,3
30/04/2017 06:00:00,82,-1,15.07,58.93,PR,17009,3
30/04/2017 07:00:00,84,-1,15.13,69.9,PR,17009,3
30/04/2017 08:00:00,84,-1,15.83,71,PR,17009,3
30/04/2017 09:00:00,86,-1,17.8,67.53,PR,17009,3
30/04/2017 10:00:00,87,-1,18.03,64.23,PR,17009,3
30/04/2017 12:00:00,91,-1,19,52,PR,17009,3
30/04/2017 13:00:00,96,-1,18.13,52.9,PR,17009,3
30/04/2017 14:00:00,96,-1,18,55,PR,17009,3
30/04/2017 15:00:00,102,-1,18.23,54.1,PR,17009,3
30/04/2017 16:00:00,93,-1,18,53,PR,17009,3
30/04/2017 17:00:00,88,-1,18.03,53.83,PR,17009,3
30/04/2017 18:00:00,80,-1,17.33,56.4,PR,17009,3
30/04/2017 19:00:00,74,-1,16.8,60.27,PR,17009,3
30/04/2017 20:00:00,81,-1,16.7,62.07,PR,17009,3
30/04/2017 21:00:00,87,-1,15.9,53.6,PR,17009,3
30/04/2017 22:00:00,101,-1,16,48.57,PR,17009,3
30/04/2017 22:30:00,106,-1,15.3,46.37,PR,17009,3
30/04/2017 23:00:00,101,-1,15.77,40.57,PR,17009,3
30/04/2017 23:30:00,98,-1,15.7,40,PR,17009,3
01/05/2017 00:00:00,94,-1,15.23,39.97,PR,17009,3
01/05/2017 00:30:00,88,-1,15.1,39.83,PR,17009,3
01/05/2017 01:00:00,92,-1,15,40.14,PR,17009,3
01/05/2017 01:30:00,96,-1,14,55.25,PR,17009,3
01/05/2017 02:00:00,92,-1,13.3,57.37,PR,17009,3
01/05/2017 02:30:00,88,-1,13,59.67,PR,17009,3
01/05/2017 03:00:00,90,-1,13,60.67,PR,17009,3
01/05/2017 03:30:00,88,-1,12.73,60.33,PR,17009,3
01/05/2017 04:00:00,92,-1,12.3,60.4,PR,17009,3
01/05/2017 04:30:00,94,-1,12.07,58.37,PR,17009,3
01/05/2017 05:00:00,83,-1,12,58,PR,17009,3
01/05/2017 05:30:00,75,-1,12,57.4,PR,17009,3
01/05/2017 06:00:00,77,-1,12.47,56.57,PR,17009,3
01/05/2017 06:30:00,86,-1,13.37,55.87,PR,17009,3
01/05/2017 07:00:00,78,-1,16.53,48.8,PR,17009,3
01/05/2017 07:30:00,77,-1,14.83,48.83,PR,17009,3
01/05/2017 08:00:00,86,-1,15.73,40.93,PR,17009,3
01/05/2017 08:30:00,92,-1,19.1,39.2,PR,17009,3
01/05/2017 09:00:00,87,-1,17.37,39.73,PR,17009,3
01/05/2017 09:30:00,95,-1,16.87,40.9,PR,17009,3
01/05/2017 10:00:00,105,-1,17.53,40.33,PR,17009,3
01/05/2017 10:30:00,104,-1,17,41.43,PR,17009,3
01/05/2017 11:00:00,104,-1,17.97,39.87,PR,17009,3
01/05/2017 11:30:00,107,-1,17.87,38.63,PR,17009,3
01/05/2017 12:00:00,107,-1,18.97,36.37,PR,17009,3
01/05/2017 12:30:00,111,-1,19.9,35,PR,17009,3
01/05/2017 13:00:00,113,-1,19.23,35.03,PR,17009,3
01/05/2017 13:30:00,111,-1,18.93,35.13,PR,17009,3
01/05/2017 14:00:00,109,-1,18.33,35.67,PR,17009,3
01/05/2017 14:30:00,110,-1,18.47,35.7,PR,17009,3
01/05/2017 15:00:00,107,-1,18.07,35.93,PR,17009,3
01/05/2017 15:30:00,105,-1,17.9,36,PR,17009,3
01/05/2017 16:00:00,102,-1,17.5,36,PR,17009,3
01/05/2017 16:30:00,104,-1,17.63,36,PR,17009,3
01/05/2017 17:00:00,104,-1,17.07,36,PR,17009,3
01/05/2017 17:30:00,101,-1,16.83,36.17,PR,17009,3
01/05/2017 18:00:00,100,-1,16.03,36.97,PR,17009,3
01/05/2017 18:30:00,89,-1,16.03,37.9,PR,17009,3
01/05/2017 19:00:00,86,-1,15.87,39.07,PR,17009,3
01/05/2017 19:30:00,83,-1,15.17,39.53,PR,17009,3
01/05/2017 20:00:00,70,-1,15,40.97,PR,17009,3
01/05/2017 20:30:00,65,-1,15,42.43,PR,17009,3
01/05/2017 21:00:00,75,-1,15,44.67,PR,17009,3
01/05/2017 21:30:00,81,-1,14.27,47.73,PR,17009,3
01/05/2017 22:00:00,79,-1,13.59,48.79,PR,17009,3
01/05/2017 22:30:00,70,-1,13,49,PR,17009,3
01/05/2017 23:00:00,62,-1,13,49.27,PR,17009,3
01/05/2017 23:30:00,53,-1,12.53,49.5,PR,17009,3
02/05/2017 00:00:00,38,-1,12,51.43,PR,17009,3
02/05/2017 00:30:00,44,-1,12,52.13,PR,17009,3
02/05/2017 01:00:00,42,-1,12,53,PR,17009,3
02/05/2017 01:30:00,44,-1,12,53,PR,17009,3
02/05/2017 02:00:00,49,-1,12,53.1,PR,17009,3
02/05/2017 02:30:00,43,-1,12,53.63,PR,17009,3
02/05/2017 03:00:00,50,-1,12,53.73,PR,17009,3
02/05/2017 03:30:00,54,-1,12,54,PR,17009,3
02/05/2017 04:00:00,49,-1,12,54,PR,17009,3
02/05/2017 04:30:00,37,-1,12,54,PR,17009,3
02/05/2017 05:00:00,13,-1,12,53.6,PR,17009,3
02/05/2017 05:30:00,6,-1,12.3,53.1,PR,17009,3
02/05/2017 06:00:00,7,-1,13.53,51.57,PR,17009,3
02/05/2017 06:30:00,21,-1,15.4,47.67,PR,17009,3
02/05/2017 07:00:00,23,-1,17.4,38.23,PR,17009,3
02/05/2017 07:30:00,48,-1,18.53,36.27,PR,17009,3
02/05/2017 08:00:00,59,-1,20.73,34.27,PR,17009,3
02/05/2017 08:30:00,62,-1,21.57,33.9,PR,17009,3
02/05/2017 09:00:00,51,-1,22.57,33.2,PR,17009,3
05/05/2017 13:30:00,82,236.4467,21.67,36.67,PR,17009,3
05/05/2017 14:00:00,83,234.1257,21.2,37.63,PR,17009,3
05/05/2017 15:30:00,82,259.47,21,39,PR,17009,3
05/05/2017 16:00:00,83,241.2971,19,41.04,PR,17009,3
05/05/2017 16:30:00,91,247.503,19,41,PR,17009,3
05/05/2017 17:30:00,94,291.77,18,37,PR,17009,3
05/05/2017 18:00:00,89,306.3529,18,36.43,PR,17009,3
06/05/2017 01:30:00,77,225.3207,18,47,PR,17009,3
06/05/2017 02:00:00,64,210.9677,18,46.23,PR,17009,3
06/05/2017 02:30:00,64,191.544,17.5,44.37,PR,17009,3
06/05/2017 03:00:00,56,192.7937,17,43.5,PR,17009,3
06/05/2017 17:00:00,101,259,17,44,PR,17009,3
06/05/2017 17:30:00,100,249.97,19,38.52,PR,17009,3
06/05/2017 18:00:00,95,246.1853,18.2,41.73,PR,17009,3
07/05/2017 01:30:00,68,175.25,15,48.79,PR,17009,3
07/05/2017 02:00:00,72,188.4866,15,48.79,PR,17009,3
07/05/2017 02:30:00,73,198.5577,15,49.6,PR,17009,3
07/05/2017 03:00:00,60,202.2677,15,50,PR,17009,3
08/05/2017 01:30:00,60,163.7369,14.69,52.46,PR,17009,3
08/05/2017 02:00:00,70,166.5527,14,55.77,PR,17009,3
08/05/2017 02:30:00,62,190.505,14,57.17,PR,17009,3
08/05/2017 03:00:00,60,176.584,14,57,PR,17009,3
09/05/2017 01:30:00,9,39.3013,15,51,PR,17009,3
09/05/2017 02:00:00,12,32.9107,14.27,52.7,PR,17009,3
09/05/2017 02:30:00,19,34.008,14,54.07,PR,17009,3
09/05/2017 03:00:00,16,40.309,14,55,PR,17009,3
09/05/2017 13:00:00,82,181.52,24,33,PR,17009,3
09/05/2017 13:30:00,117,190.9809,23.55,33.41,PR,17009,3
09/05/2017 14:00:00,109,233.9677,23.3,34.1,PR,17009,3
