date,RefSt,Sensor_O3,Temp,RelHum,,,
30/04/2017 03:00:00,79,385.2297,11.73,57.5,PR,17016,4
30/04/2017 04:00:00,84,379.5073,12,67.07,PR,17016,4
30/04/2017 05:00:00,82,373.1143,12,65.33,PR,17016,4
30/04/2017 06:00:00,82,397.3093,12,70.27,PR,17016,4
30/04/2017 07:00:00,84,377.6467,12,77.77,PR,17016,4
30/04/2017 08:00:00,84,378.7627,12.8,80.97,PR,17016,4
30/04/2017 09:00:00,86,358.3477,15.77,74.4,PR,17016,4
30/04/2017 10:00:00,87,356.72,16.27,67.47,PR,17016,4
30/04/2017 11:00:00,88,367.903,16.97,62.67,PR,17016,4
30/04/2017 12:00:00,91,367.51,17,56.67,PR,17016,4
30/04/2017 13:00:00,96,380.4,15.9,57.9,PR,17016,4
30/04/2017 14:00:00,96,406.4743,15.5,67,PR,17016,4
30/04/2017 15:00:00,102,412.053,16.03,64.03,PR,17016,4
30/04/2017 16:00:00,93,428.4947,16,60.27,PR,17016,4
30/04/2017 17:00:00,88,424.8337,15.5,62.87,PR,17016,4
30/04/2017 18:00:00,80,384.242,14,69.83,PR,17016,4
30/04/2017 19:00:00,74,358.0547,13.77,71.2,PR,17016,4
30/04/2017 20:00:00,81,324.543,13.8,72.37,PR,17016,4
30/04/2017 21:00:00,87,457.9563,12.93,64.13,PR,17016,4
30/04/2017 22:00:00,101,503.816,13,55.43,PR,17016,4
30/04/2017 22:30:00,106,594.182,12.73,53.57,PR,17016,4
30/04/2017 23:00:00,101,618.7397,13,50.43,PR,17016,4
30/04/2017 23:30:00,98,598.38,13,48.97,PR,17016,4
01/05/2017 00:00:00,94,586.738,12.43,48.63,PR,17016,4
01/05/2017 00:30:00,88,545.368,12,49,PR,17016,4
01/05/2017 01:30:00,96,460.8729,11,64.86,PR,17016,4
01/05/2017 02:00:00,92,488.5633,10.4,70.67,PR,17016,4
01/05/2017 02:30:00,88,465.2203,10,72,PR,17016,4
01/05/2017 03:00:00,90,465.519,10,72,PR,17016,4
01/05/2017 03:30:00,88,465.018,9.2,71.77,PR,17016,4
01/05/2017 04:00:00,92,470.8723,9,72,PR,17016,4
01/05/2017 04:30:00,94,500.905,9,71.3,PR,17016,4
01/05/2017 05:00:00,83,506.765,9,71,PR,17016,4
01/05/2017 05:30:00,75,435.7507,9,70.97,PR,17016,4
01/05/2017 06:00:00,77,379.6357,9.53,70.4,PR,17016,4
01/05/2017 06:30:00,86,361.787,11.1,67.57,PR,17016,4
01/05/2017 07:00:00,78,324.5047,18.73,44.6,PR,17016,4
01/05/2017 07:30:00,77,410.647,13.83,50.4,PR,17016,4
01/05/2017 08:00:00,86,411.342,15,40.5,PR,17016,4
01/05/2017 08:30:00,92,373.0977,19.3,38.77,PR,17016,4
01/05/2017 09:00:00,87,430.9497,16.2,36.8,PR,17016,4
01/05/2017 09:30:00,95,427.613,15.2,42.63,PR,17016,4
01/05/2017 10:00:00,105,432.119,17.5,37.73,PR,17016,4
01/05/2017 10:30:00,104,470.2531,16.28,39.66,PR,17016,4
01/05/2017 11:00:00,104,450.7307,18.47,35.8,PR,17016,4
01/05/2017 11:30:00,107,470.326,17.7,33.37,PR,17016,4
01/05/2017 12:00:00,107,486.2373,19.07,24.03,PR,17016,4
01/05/2017 12:30:00,111,469.51,19.23,24.13,PR,17016,4
01/05/2017 13:00:00,113,489.6387,20.23,23.77,PR,17016,4
01/05/2017 13:30:00,111,494.0653,20.6,23.43,PR,17016,4
01/05/2017 14:00:00,109,521.691,19.33,24.13,PR,17016,4
01/05/2017 14:30:00,110,505.3737,19.63,23.97,PR,17016,4
01/05/2017 15:00:00,107,558.7347,16.6,25.43,PR,17016,4
01/05/2017 15:30:00,105,568.0163,15,26,PR,17016,4
01/05/2017 16:00:00,102,568.675,14.5,26.5,PR,17016,4
01/05/2017 16:30:00,104,552.945,14.13,26.87,PR,17016,4
01/05/2017 17:00:00,104,536.477,14,27,PR,17016,4
01/05/2017 17:30:00,101,509.4187,14,31.87,PR,17016,4
01/05/2017 18:00:00,100,548.4397,13,33.93,PR,17016,4
01/05/2017 18:30:00,89,508.11,13,39.57,PR,17016,4
01/05/2017 19:00:00,86,467.8057,12.97,44.27,PR,17016,4
01/05/2017 19:30:00,83,457.6073,12,49,PR,17016,4
01/05/2017 20:00:00,70,427.1557,12,50.4,PR,17016,4
01/05/2017 20:30:00,65,310.34,12,52.17,PR,17016,4
01/05/2017 21:00:00,75,297.9343,12,53.33,PR,17016,4
01/05/2017 21:30:00,81,360.9563,11.37,54.87,PR,17016,4
01/05/2017 22:00:00,79,353.8933,10.77,55.53,PR,17016,4
01/05/2017 22:30:00,70,319.457,10,58.03,PR,17016,4
01/05/2017 23:00:00,62,316.0617,10,59.57,PR,17016,4
01/05/2017 23:30:00,53,284.868,9.4,61.5,PR,17016,4
02/05/2017 00:00:00,38,230.592,9,64.93,PR,17016,4
02/05/2017 00:30:00,44,163.8297,9,66.9,PR,17016,4
02/05/2017 01:30:00,44,166.1454,9,69.38,PR,17016,4
02/05/2017 02:00:00,49,172.4787,9,69.73,PR,17016,4
02/05/2017 02:30:00,43,197.284,9,69.93,PR,17016,4
02/05/2017 03:00:00,50,177.314,9,69.63,PR,17016,4
02/05/2017 03:30:00,54,209.8543,9,69,PR,17016,4
02/05/2017 04:00:00,49,237.756,9,69.3,PR,17016,4
02/05/2017 04:30:00,37,208.1363,9,69.8,PR,17016,4
02/05/2017 05:00:00,13,147.5617,9,68.17,PR,17016,4
02/05/2017 05:30:00,6,49.129,9.5,66.93,PR,17016,4
02/05/2017 06:00:00,7,28.549,11.17,63.93,PR,17016,4
02/05/2017 06:30:00,21,21.7787,13.23,57.43,PR,17016,4
02/05/2017 07:00:00,23,38.4983,17.1,43.83,PR,17016,4
02/05/2017 07:30:00,48,51.54,19.8,34.77,PR,17016,4
02/05/2017 08:00:00,59,158.3637,21.77,22.87,PR,17016,4
02/05/2017 08:30:00,62,220.359,21.7,22.87,PR,17016,4
02/05/2017 09:00:00,51,242.978,22.23,22.5,PR,17016,4
02/05/2017 09:30:00,48,195.551,20.8,23.3,PR,17016,4
02/05/2017 10:00:00,39,147.8713,22.13,22.57,PR,17016,4
02/05/2017 10:30:00,48,101.4677,22.33,22.53,PR,17016,4
02/05/2017 11:00:00,62,150.2577,20.4,23.6,PR,17016,4
02/05/2017 11:30:00,71,238.8647,21.23,23,PR,17016,4
02/05/2017 12:00:00,87,273.5367,20.13,23.87,PR,17016,4
02/05/2017 12:30:00,97,329.073,19.97,23.97,PR,17016,4
02/05/2017 13:00:00,98,408.555,19.4,24,PR,17016,4
02/05/2017 13:30:00,98,405.776,18.93,29.5,PR,17016,4
02/05/2017 14:00:00,92,390.041,19,43.67,PR,17016,4
05/05/2017 08:00:00,60,294.968,17.4,53.37,PR,17016,4
05/05/2017 08:30:00,76,303.534,21.07,45.23,PR,17016,4
05/05/2017 09:30:00,81,330.58,19,38,PR,17016,4
05/05/2017 10:00:00,86,315.9403,21.03,37.97,PR,17016,4
05/05/2017 10:30:00,72,317.2933,22.83,29.37,PR,17016,4
05/05/2017 11:00:00,69,246.8066,22.07,29.72,PR,17016,4
05/05/2017 11:30:00,89,237.8557,22.5,30.73,PR,17016,4
05/05/2017 12:30:00,88,348.67,22.43,27.79,PR,17016,4
05/05/2017 13:00:00,84,353.4,20.3,38.67,PR,17016,4
05/05/2017 13:30:00,82,324.9003,23,36.2,PR,17016,4
05/05/2017 14:00:00,83,317.373,22.17,38,PR,17016,4
05/05/2017 14:30:00,85,324.8983,22.8,36.2,PR,17016,4
05/05/2017 15:00:00,83,350.364,18.9,42.13,PR,17016,4
05/05/2017 15:30:00,82,369.813,17,49.7,PR,17016,4
05/05/2017 16:00:00,83,364.462,17,50.23,PR,17016,4
05/05/2017 16:30:00,91,375.996,16.03,51.9,PR,17016,4
05/05/2017 17:00:00,92,422.392,16,50.53,PR,17016,4
05/05/2017 17:30:00,94,448.144,16,47.63,PR,17016,4
05/05/2017 18:00:00,89,473.3153,16,42.17,PR,17016,4
05/05/2017 18:30:00,87,438.5277,15.87,41.17,PR,17016,4
05/05/2017 19:00:00,83,408.9037,15.17,43.3,PR,17016,4
05/05/2017 19:30:00,81,389.4627,15,44.57,PR,17016,4
05/05/2017 20:00:00,88,364.6893,15,45,PR,17016,4
05/05/2017 20:30:00,84,396.0927,15,47,PR,17016,4
05/05/2017 21:00:00,89,386.205,15,48,PR,17016,4
05/05/2017 21:30:00,95,414.8323,15,48,PR,17016,4
05/05/2017 22:00:00,96,440.8857,15,48.93,PR,17016,4
05/05/2017 22:30:00,94,427.2317,15,50.37,PR,17016,4
05/05/2017 23:00:00,89,418.582,15,51.33,PR,17016,4
05/05/2017 23:30:00,91,403.1397,15,52.97,PR,17016,4
06/05/2017 00:00:00,94,398.625,15,54.97,PR,17016,4
06/05/2017 00:30:00,91,404.7921,15,58.97,PR,17016,4
06/05/2017 01:30:00,77,325.8693,15,60.86,PR,17016,4
06/05/2017 02:00:00,64,311.9567,15,57.23,PR,17016,4
06/05/2017 02:30:00,64,277.795,14.23,56.03,PR,17016,4
06/05/2017 03:00:00,56,284.6763,14,55.37,PR,17016,4
06/05/2017 03:30:00,77,266.136,14,55,PR,17016,4
06/05/2017 04:00:00,78,369.631,14,55,PR,17016,4
06/05/2017 04:30:00,73,371.876,14,55,PR,17016,4
06/05/2017 05:00:00,70,344.1733,14,55.77,PR,17016,4
06/05/2017 05:30:00,80,349.897,14,56,PR,17016,4
06/05/2017 06:00:00,86,397.9773,15,54.17,PR,17016,4
06/05/2017 06:30:00,84,381.5793,20.13,43,PR,17016,4
06/05/2017 07:00:00,85,357.3143,22.3,31.37,PR,17016,4
06/05/2017 07:30:00,95,361.2807,23.13,23.03,PR,17016,4
06/05/2017 08:00:00,96,418.225,23.23,22,PR,17016,4
06/05/2017 08:30:00,101,440.7423,23.4,21.97,PR,17016,4
06/05/2017 09:00:00,96,471.799,23.3,22.03,PR,17016,4
06/05/2017 09:30:00,93,429.803,25.43,21.1,PR,17016,4
06/05/2017 10:00:00,98,413.2753,25.97,20.67,PR,17016,4
06/05/2017 10:30:00,95,462.8973,23.4,21.8,PR,17016,4
06/05/2017 11:00:00,94,444.438,24.1,21.77,PR,17016,4
06/05/2017 11:30:00,94,442.9937,24.77,21.23,PR,17016,4
06/05/2017 12:00:00,94,426.7337,25.5,20.8,PR,17016,4
06/05/2017 12:30:00,98,414.2383,26.63,19.97,PR,17016,4
06/05/2017 13:00:00,95,437.5813,28.17,18.7,PR,17016,4
06/05/2017 13:30:00,92,401.019,29.93,17.93,PR,17016,4
06/05/2017 14:00:00,91,353.0887,32.2,16.57,PR,17016,4
06/05/2017 14:30:00,89,375.9463,31.77,17.03,PR,17016,4
06/05/2017 15:00:00,90,352.3463,26.3,19.57,PR,17016,4
06/05/2017 15:30:00,95,359.9563,21.67,22.13,PR,17016,4
06/05/2017 16:00:00,95,358.3707,19.83,24,PR,17016,4
06/05/2017 16:30:00,101,358.0947,18.83,24.17,PR,17016,4
06/05/2017 17:00:00,101,413.265,17.03,36.1,PR,17016,4
06/05/2017 17:30:00,100,434.046,16,49.3,PR,17016,4
06/05/2017 18:00:00,95,421.8807,15.76,53.38,PR,17016,4
06/05/2017 18:30:00,91,417.843,15,55,PR,17016,4
06/05/2017 19:00:00,83,399.968,14.47,57.27,PR,17016,4
06/05/2017 19:30:00,87,373.5157,14,60.8,PR,17016,4
06/05/2017 20:00:00,89,394.17,14,62.73,PR,17016,4
06/05/2017 20:30:00,86,396.2603,14,64.6,PR,17016,4
06/05/2017 21:00:00,83,385.3563,14,67.77,PR,17016,4
06/05/2017 21:30:00,79,364.8023,14,69,PR,17016,4
06/05/2017 22:00:00,76,333.9833,13.5,69,PR,17016,4
06/05/2017 22:30:00,68,320.624,13,69.4,PR,17016,4
06/05/2017 23:00:00,63,273.5167,13,69.9,PR,17016,4
06/05/2017 23:30:00,73,246.8107,13,69,PR,17016,4
07/05/2017 00:00:00,73,300.3027,13,69,PR,17016,4
07/05/2017 00:30:00,69,285.568,12.9,69.1,PR,17016,4
07/05/2017 01:30:00,68,240.974,12,70,PR,17016,4
07/05/2017 02:00:00,72,266.63,12,70.37,PR,17016,4
07/05/2017 02:30:00,73,294.6303,12,71.27,PR,17016,4
07/05/2017 03:00:00,60,293.8003,12,72.83,PR,17016,4
07/05/2017 03:30:00,58,236.8843,11.33,72.77,PR,17016,4
07/05/2017 04:00:00,68,218.66,11,72,PR,17016,4
07/05/2017 04:30:00,66,261.1453,11,71.57,PR,17016,4
07/05/2017 05:00:00,56,256.6947,11,71,PR,17016,4
07/05/2017 05:30:00,24,199.682,11.33,70.87,PR,17016,4
07/05/2017 06:00:00,37,59.3367,13.73,67.7,PR,17016,4
07/05/2017 06:30:00,62,67.0717,20.53,45.03,PR,17016,4
07/05/2017 07:00:00,79,138.1677,25.23,24.57,PR,17016,4
07/05/2017 07:30:00,77,215.412,26.13,20.57,PR,17016,4
07/05/2017 08:00:00,76,225.875,27,20.07,PR,17016,4
07/05/2017 08:30:00,85,220.6663,26.83,20.33,PR,17016,4
07/05/2017 09:00:00,99,260.2923,26.3,20.67,PR,17016,4
07/05/2017 09:30:00,98,314.4203,25.17,21,PR,17016,4
07/05/2017 10:00:00,99,333.6647,24.03,21.6,PR,17016,4
07/05/2017 10:30:00,99,347.608,22.27,22.57,PR,17016,4
07/05/2017 11:00:00,98,371.8453,22.27,22.73,PR,17016,4
07/05/2017 11:30:00,99,348.12,23.3,22.17,PR,17016,4
07/05/2017 12:00:00,101,340.023,22.87,22.2,PR,17016,4
07/05/2017 12:30:00,103,367.913,23.77,21.77,PR,17016,4
07/05/2017 13:00:00,103,363.717,24.87,21.17,PR,17016,4
07/05/2017 13:30:00,102,357.7027,24.4,21.47,PR,17016,4
07/05/2017 14:00:00,102,352.0197,25.24,21,PR,17016,4
07/05/2017 14:30:00,98,377.016,22.33,25.67,PR,17016,4
07/05/2017 15:00:00,101,369.105,19.8,40.5,PR,17016,4
07/05/2017 15:30:00,100,402.042,17.2,50.57,PR,17016,4
07/05/2017 16:00:00,94,404.1853,16.9,53.3,PR,17016,4
07/05/2017 16:30:00,89,385.9383,16.1,55.03,PR,17016,4
07/05/2017 17:00:00,89,371.1923,15.93,55,PR,17016,4
07/05/2017 17:30:00,86,392.2603,15,56.43,PR,17016,4
07/05/2017 18:00:00,85,378.431,14.97,56.57,PR,17016,4
07/05/2017 18:30:00,80,372.4267,14,56.33,PR,17016,4
07/05/2017 19:00:00,80,362.2923,14,55.3,PR,17016,4
07/05/2017 19:30:00,75,348.4973,14,57.33,PR,17016,4
07/05/2017 20:00:00,74,316.1487,14,58.5,PR,17016,4
07/05/2017 20:30:00,58,299.526,13.23,62.2,PR,17016,4
07/05/2017 21:00:00,51,231.3163,13.2,64.13,PR,17016,4
07/05/2017 21:30:00,64,176.0257,13,66.17,PR,17016,4
07/05/2017 22:00:00,65,245.3127,13,67.07,PR,17016,4
07/05/2017 22:30:00,42,234.384,13,68.23,PR,17016,4
07/05/2017 23:00:00,38,136.9297,12.57,69.43,PR,17016,4
07/05/2017 23:30:00,41,109.6843,12,70.8,PR,17016,4
08/05/2017 00:00:00,44,110.8147,12,71.53,PR,17016,4
08/05/2017 00:30:00,51,124.607,11.97,72,PR,17016,4
08/05/2017 01:30:00,60,205.5831,11,73,PR,17016,4
08/05/2017 02:00:00,70,236.4593,11,72.03,PR,17016,4
08/05/2017 02:30:00,62,257.6997,11,72.5,PR,17016,4
08/05/2017 03:00:00,60,231.8207,11,73.4,PR,17016,4
08/05/2017 03:30:00,57,223.7367,11,73.27,PR,17016,4
08/05/2017 04:00:00,49,209.1807,11,73.6,PR,17016,4
08/05/2017 04:30:00,41,179.0973,11,73,PR,17016,4
08/05/2017 05:00:00,50,133.8487,11,73,PR,17016,4
08/05/2017 05:30:00,37,174.503,11.83,73,PR,17016,4
08/05/2017 06:00:00,30,115.266,14,69.5,PR,17016,4
08/05/2017 06:30:00,20,51.4383,21.93,48.07,PR,17016,4
08/05/2017 07:00:00,30,27.557,22.47,36,PR,17016,4
08/05/2017 07:30:00,26,31.0943,23.2,34.6,PR,17016,4
08/05/2017 08:00:00,26,26.9963,22.97,32.3,PR,17016,4
08/05/2017 08:30:00,31,26.6563,25.5,21.5,PR,17016,4
08/05/2017 09:00:00,41,29.1103,24.53,21.7,PR,17016,4
08/05/2017 09:30:00,50,34.5917,25.43,20.83,PR,17016,4
08/05/2017 10:00:00,66,46.3677,24.5,21.5,PR,17016,4
08/05/2017 10:30:00,80,94.5907,24.13,21.7,PR,17016,4
08/05/2017 11:00:00,79,136.6003,23.73,22,PR,17016,4
08/05/2017 11:30:00,88,157.989,22.83,29.1,PR,17016,4
08/05/2017 12:00:00,93,165.5707,23.3,31.47,PR,17016,4
08/05/2017 12:30:00,98,176.3837,21.83,34.3,PR,17016,4
08/05/2017 13:00:00,107,193.754,24.17,29.77,PR,17016,4
08/05/2017 13:30:00,105,233.045,23.93,22.1,PR,17016,4
08/05/2017 14:00:00,101,215.089,23.93,22.3,PR,17016,4
08/05/2017 14:30:00,105,229.5787,24.53,21.47,PR,17016,4
08/05/2017 15:00:00,97,280.221,20.6,29.23,PR,17016,4
08/05/2017 15:30:00,100,258.9403,17.5,47.37,PR,17016,4
08/05/2017 16:00:00,94,289.101,17,48.59,PR,17016,4
08/05/2017 16:30:00,87,278.399,17,48.97,PR,17016,4
08/05/2017 17:00:00,83,279.7757,17,47.6,PR,17016,4
08/05/2017 17:30:00,83,259.5963,16.83,45.9,PR,17016,4
08/05/2017 18:00:00,81,294.3853,17,43.83,PR,17016,4
08/05/2017 18:30:00,76,299.396,16.17,41.67,PR,17016,4
08/05/2017 19:00:00,64,249.4057,15.53,45.8,PR,17016,4
08/05/2017 19:30:00,42,188.4407,14.73,49.9,PR,17016,4
08/05/2017 20:00:00,50,85.7603,14,51,PR,17016,4
08/05/2017 20:30:00,28,98.916,14,52.07,PR,17016,4
08/05/2017 21:00:00,10,57.487,13.83,55.27,PR,17016,4
08/05/2017 21:30:00,17,24.8133,13.07,56.93,PR,17016,4
08/05/2017 22:00:00,16,27.3197,13,57,PR,17016,4
08/05/2017 22:30:00,31,26.441,13,60.03,PR,17016,4
08/05/2017 23:00:00,44,45.6723,13,65.23,PR,17016,4
08/05/2017 23:30:00,38,80.9783,12.97,68.03,PR,17016,4
09/05/2017 00:00:00,14,77.3003,12.07,69.67,PR,17016,4
09/05/2017 00:30:00,13,27.1143,12,70.47,PR,17016,4
09/05/2017 01:30:00,9,28.2069,12,73,PR,17016,4
09/05/2017 02:00:00,12,22.2467,11.33,73,PR,17016,4
09/05/2017 02:30:00,19,24.263,11,73,PR,17016,4
09/05/2017 03:00:00,16,29.7657,11,73,PR,17016,4
09/05/2017 03:30:00,18,27.8037,11,73.77,PR,17016,4
09/05/2017 04:00:00,13,29.4247,11,74.3,PR,17016,4
09/05/2017 04:30:00,4,25.5393,11,73.37,PR,17016,4
09/05/2017 05:00:00,5,19.8617,11,73,PR,17016,4
09/05/2017 05:30:00,6,19.8087,11.37,72.53,PR,17016,4
09/05/2017 06:00:00,10,17.864,14.1,68.87,PR,17016,4
09/05/2017 10:00:00,94,169.65,25,20,MONTSENY,17016,4
09/05/2017 10:30:00,100,325.7307,20.5,23.3,MONTSENY,17016,4
09/05/2017 11:00:00,93,435.6067,19,24,MONTSENY,17016,4
09/05/2017 11:30:00,102,435.0423,19.23,24,MONTSENY,17016,4
09/05/2017 12:00:00,104,461.2543,19.1,24,MONTSENY,17016,4
09/05/2017 12:30:00,105,497.4337,18.67,24.47,MONTSENY,17016,4
09/05/2017 13:00:00,98,491.7653,17.77,28.37,MONTSENY,17016,4
09/05/2017 13:30:00,103,469.691,18.3,33.6,MONTSENY,17016,4
09/05/2017 14:00:00,99,469.509,18.97,30,MONTSENY,17016,4
09/05/2017 14:30:00,109,457.2723,19.1,32.33,MONTSENY,17016,4
09/05/2017 15:00:00,109,453.8897,22.53,22.4,MONTSENY,17016,4
09/05/2017 15:30:00,107,518.678,20,24,MONTSENY,17016,4
09/05/2017 16:00:00,110,511.3927,19.33,24.1,MONTSENY,17016,4
09/05/2017 16:30:00,101,518.8663,16.57,34.83,MONTSENY,17016,4
09/05/2017 17:00:00,99,513.1267,15.27,44.93,MONTSENY,17016,4
09/05/2017 17:30:00,94,500.296,14.57,49,MONTSENY,17016,4
09/05/2017 18:00:00,85,483.207,13.27,52.43,MONTSENY,17016,4
09/05/2017 18:30:00,83,456.0823,11.7,56.67,MONTSENY,17016,4
09/05/2017 19:00:00,71,421.055,10.83,65.1,MONTSENY,17016,4
09/05/2017 19:30:00,65,358.1683,10,69.67,MONTSENY,17016,4
09/05/2017 20:00:00,59,358.0897,9.27,71.63,MONTSENY,17016,4
09/05/2017 20:30:00,70,327.9493,9,73.97,MONTSENY,17016,4
09/05/2017 21:00:00,81,430.7533,9.1,71.83,MONTSENY,17016,4
09/05/2017 21:30:00,88,498.2867,9.5,58.53,MONTSENY,17016,4
09/05/2017 22:00:00,89,536.786,10,54.27,MONTSENY,17016,4
09/05/2017 22:30:00,87,554.4573,10,52.43,MONTSENY,17016,4
09/05/2017 23:00:00,87,537.8003,10,51.72,MONTSENY,17016,4
09/05/2017 23:30:00,99,565.8007,10,51.17,MONTSENY,17016,4
10/05/2017 00:00:00,94,663.296,10.93,36.13,MONTSENY,17016,4
10/05/2017 00:30:00,88,588.9083,10.6,31.7,MONTSENY,17016,4
10/05/2017 01:30:00,87,584.3353,10,43,MONTSENY,17016,4
10/05/2017 02:00:00,86,529.3197,9.5,46.8,MONTSENY,17016,4
10/05/2017 02:30:00,86,542.2873,9.27,51.67,MONTSENY,17016,4
10/05/2017 03:00:00,87,528.257,9.03,51,MONTSENY,17016,4
10/05/2017 03:30:00,87,568.794,9,50.33,MONTSENY,17016,4
10/05/2017 04:00:00,89,542.7257,8.53,51.03,MONTSENY,17016,4
10/05/2017 04:30:00,87,544.638,8,52.17,MONTSENY,17016,4
10/05/2017 05:00:00,93,535.5053,8.33,53.4,MONTSENY,17016,4
10/05/2017 05:30:00,98,559.7993,9.73,52.2,MONTSENY,17016,4
10/05/2017 06:00:00,90,578.9843,12.07,41.87,MONTSENY,17016,4
10/05/2017 06:30:00,74,492.8707,13.03,38.77,MONTSENY,17016,4
10/05/2017 07:00:00,79,411.285,13.8,40.67,MONTSENY,17016,4
10/05/2017 07:30:00,85,365.2233,16.07,38,MONTSENY,17016,4
10/05/2017 08:00:00,87,441.0663,17.43,26.3,MONTSENY,17016,4
10/05/2017 08:30:00,86,472.7307,16.9,25.3,MONTSENY,17016,4
10/05/2017 09:00:00,89,450.7943,16.73,27.2,MONTSENY,17016,4
10/05/2017 09:30:00,97,445.5037,19.1,25,MONTSENY,17016,4
10/05/2017 10:00:00,102,525.201,18.13,24.8,MONTSENY,17016,4
10/05/2017 10:30:00,94,553.0833,16.4,25.6,MONTSENY,17016,4
10/05/2017 11:00:00,96,515.829,17.07,25.3,MONTSENY,17016,4
10/05/2017 11:30:00,96,504.9587,19.53,24.1,MONTSENY,17016,4
10/05/2017 12:00:00,99,461.6017,18.93,34.9,MONTSENY,17016,4
10/05/2017 12:30:00,104,503.3173,18.27,36.53,MONTSENY,17016,4
10/05/2017 13:00:00,103,543.482,17.5,32.47,MONTSENY,17016,4
10/05/2017 13:30:00,106,558.0587,17.17,29.97,MONTSENY,17016,4
10/05/2017 14:00:00,108,563.7933,18.43,28.3,MONTSENY,17016,4
10/05/2017 14:30:00,106,594.316,19.63,24,MONTSENY,17016,4
10/05/2017 15:00:00,109,611.018,19.03,24,MONTSENY,17016,4
10/05/2017 15:30:00,108,569.833,18.97,24.1,MONTSENY,17016,4
10/05/2017 16:00:00,106,544.4837,18.07,32,MONTSENY,17016,4
10/05/2017 16:30:00,108,536.003,15.03,47.03,MONTSENY,17016,4
10/05/2017 17:00:00,102,536.7957,14.23,49.93,MONTSENY,17016,4
10/05/2017 17:30:00,104,538.9193,13.03,52.53,MONTSENY,17016,4
10/05/2017 18:00:00,100,538.935,12.37,56.17,MONTSENY,17016,4
10/05/2017 18:30:00,98,524.7,11.07,69.2,MONTSENY,17016,4
10/05/2017 19:00:00,96,515.8423,10.77,75.47,MONTSENY,17016,4
10/05/2017 19:30:00,80,496.5472,10,79.62,MONTSENY,17016,4
10/05/2017 20:00:00,70,387.398,9.1,80.27,MONTSENY,17016,4
10/05/2017 20:30:00,72,392.4393,8.77,81.23,MONTSENY,17016,4
10/05/2017 21:00:00,84,410.1117,8.87,81.2,MONTSENY,17016,4
10/05/2017 21:30:00,91,498.9937,8.93,78.97,MONTSENY,17016,4
10/05/2017 22:00:00,87,526.7557,9,75.2,MONTSENY,17016,4
10/05/2017 22:30:00,85,485.9873,9,73.03,MONTSENY,17016,4
10/05/2017 23:00:00,75,502.0173,8.37,72.9,MONTSENY,17016,4
10/05/2017 23:30:00,77,471.7097,8,76.53,MONTSENY,17016,4
11/05/2017 00:00:00,80,478.9513,8,80.93,MONTSENY,17016,4
11/05/2017 00:30:00,87,472.0497,8,82,MONTSENY,17016,4
11/05/2017 01:30:00,74,458.4376,7.18,82,MONTSENY,17016,4
11/05/2017 02:00:00,82,461.1703,7,82.33,MONTSENY,17016,4
