date,RefSt,Sensor_O3,Temp,RelHum,,,
10/04/2017 14:00:00,98,255.183,30.33,30.9,PR,17013,4
10/04/2017 15:00:00,90,245.23,22,39.3,PR,17013,4
10/04/2017 16:00:00,92,173.9767,21,41,PR,17013,4
10/04/2017 17:00:00,90,255.9821,21,43.66,PR,17013,4
10/04/2017 18:00:00,73,258.873,20.2,44.13,PR,17013,4
10/04/2017 19:00:00,58,163.7383,19,45,PR,17013,4
10/04/2017 20:00:00,61,78.4273,18.87,45.13,PR,17013,4
10/04/2017 21:00:00,65,181.6703,18,46,PR,17013,4
10/04/2017 22:00:00,70,195.0667,17.87,46,PR,17013,4
10/04/2017 23:00:00,51,119.8647,16.2,47.13,PR,17013,4
11/04/2017 00:00:00,48,93.3827,16,47.43,PR,17013,4
11/04/2017 02:00:00,24,37.2763,15.87,46.9,PR,17013,4
11/04/2017 03:00:00,17,23.4367,14.13,50.53,PR,17013,4
11/04/2017 04:00:00,7,16.415,14,52.63,PR,17013,4
11/04/2017 05:00:00,7,13.7347,14,53.87,PR,17013,4
11/04/2017 06:00:00,9,12.5787,14.83,53.17,PR,17013,4
11/04/2017 07:00:00,23,11.344,25.47,43.17,PR,17013,4
11/04/2017 08:00:00,47,17.973,31.87,30.7,PR,17013,4
11/04/2017 09:00:00,24,35.6647,29.23,31,PR,17013,4
11/04/2017 10:00:00,41,21.9157,26.77,32.87,PR,17013,4
11/04/2017 11:00:00,82,79.0717,25.9,38.03,PR,17013,4
11/04/2017 12:00:00,94,259.799,24.93,36.23,PR,17013,4
11/04/2017 13:00:00,74,181.618,30.33,31.6,PR,17013,4
11/04/2017 14:00:00,90,190.45,27.8,37.23,PR,17013,4
11/04/2017 15:00:00,85,279.104,20.63,48.63,PR,17013,4
11/04/2017 16:00:00,70,243.5667,20.43,51.13,PR,17013,4
11/04/2017 17:00:00,80,185.3123,19.3,53.43,PR,17013,4
11/04/2017 18:00:00,81,242.937,17.77,63.93,PR,17013,4
11/04/2017 19:00:00,90,293.6733,17,65.13,PR,17013,4
11/04/2017 20:00:00,99,332.4597,17,65.73,PR,17013,4
11/04/2017 21:00:00,82,393.2043,16,65.8,PR,17013,4
11/04/2017 22:00:00,85,310.1843,16,67.93,PR,17013,4
11/04/2017 23:00:00,94,316.1037,16,68.57,PR,17013,4
12/04/2017 00:00:00,81,362.4253,15.93,68.8,PR,17013,4
12/04/2017 02:00:00,53,239.6547,14.1,70.9,PR,17013,4
12/04/2017 03:00:00,46,139.539,14,71.43,PR,17013,4
12/04/2017 04:00:00,44,124.435,13.43,72,PR,17013,4
12/04/2017 05:00:00,23,120.8833,13.43,72,PR,17013,4
12/04/2017 06:00:00,25,28.441,14.2,71.8,PR,17013,4
12/04/2017 07:00:00,35,35.4663,26.13,45.83,PR,17013,4
12/04/2017 08:00:00,88,29.7567,28.13,41.53,PR,17013,4
12/04/2017 09:00:00,98,201.8787,27.5,37.4,PR,17013,4
12/04/2017 10:00:00,99,227.042,24.93,37.13,PR,17013,4
12/04/2017 11:00:00,103,239.8517,24.14,37.59,PR,17013,4
12/04/2017 12:00:00,106,311.0613,24,36.43,PR,17013,4
12/04/2017 13:00:00,106,336.0493,27.73,33.1,PR,17013,4
12/04/2017 14:00:00,105,335.1567,28.43,31.57,PR,17013,4
12/04/2017 15:00:00,108,352.6087,21,39.9,PR,17013,4
12/04/2017 16:00:00,107,421.75,20.6,41.67,PR,17013,4
12/04/2017 17:00:00,97,378.8367,19.57,46.97,PR,17013,4
12/04/2017 18:00:00,81,312.464,18.13,51.77,PR,17013,4
12/04/2017 19:00:00,76,267.1377,16.87,59.97,PR,17013,4
12/04/2017 20:00:00,75,276.2387,16,68.4,PR,17013,4
12/04/2017 21:00:00,58,234.5897,15.73,71,PR,17013,4
12/04/2017 22:00:00,53,164.5493,15,70.87,PR,17013,4
12/04/2017 23:00:00,49,156.376,14.63,68.93,PR,17013,4
13/04/2017 00:00:00,44,101.5673,14,68.43,PR,17013,4
13/04/2017 02:00:00,34,65.321,13.97,68.5,PR,17013,4
13/04/2017 03:00:00,39,47.1053,13,68,PR,17013,4
13/04/2017 04:00:00,24,71.2133,13,68,PR,17013,4
13/04/2017 05:00:00,6,30.511,13,68.33,PR,17013,4
13/04/2017 06:00:00,9,15.6093,14.27,67.77,PR,17013,4
13/04/2017 07:00:00,25,13.8567,25.03,45.37,PR,17013,4
13/04/2017 08:00:00,31,17.8533,26.63,41.37,PR,17013,4
13/04/2017 09:00:00,47,19.3227,29.2,34.4,PR,17013,4
13/04/2017 10:00:00,57,33.4963,25.8,37.97,PR,17013,4
13/04/2017 11:00:00,93,70.796,25.17,39.83,PR,17013,4
13/04/2017 12:00:00,137,313.498,24.07,42.93,PR,17013,4
13/04/2017 13:00:00,144,415.0177,28.4,35.17,PR,17013,4
13/04/2017 14:00:00,127,389.431,28.1,34.3,PR,17013,4
13/04/2017 15:00:00,104,402.341,21.33,46.17,PR,17013,4
13/04/2017 16:00:00,96,358.065,20.63,49.47,PR,17013,4
13/04/2017 17:00:00,91,319.7007,19.53,52.4,PR,17013,4
13/04/2017 18:00:00,80,292.1167,18,55.33,PR,17013,4
13/04/2017 19:00:00,69,276.211,17.43,63.87,PR,17013,4
13/04/2017 20:00:00,53,179.964,16,69.7,PR,17013,4
13/04/2017 21:00:00,36,134.2523,16,71.2,PR,17013,4
13/04/2017 22:00:00,27,58.646,15.13,72,PR,17013,4
13/04/2017 23:00:00,22,41.494,15.07,72.6,PR,17013,4
14/04/2017 00:00:00,29,30.197,15,73.3,PR,17013,4
14/04/2017 02:00:00,16,23.208,14,73,PR,17013,4
14/04/2017 03:00:00,25,23.526,14,72,PR,17013,4
14/04/2017 04:00:00,56,41.454,14,70.83,PR,17013,4
14/04/2017 05:00:00,46,150.2843,14,68.6,PR,17013,4
14/04/2017 06:00:00,18,73.2667,14.57,67.13,PR,17013,4
14/04/2017 07:00:00,21,14.098,24.13,47.43,PR,17013,4
14/04/2017 08:00:00,29,15.9067,26.7,42.03,PR,17013,4
14/04/2017 09:00:00,47,19.1876,29.17,37.52,PR,17013,4
14/04/2017 10:00:00,75,65.305,25.97,39.33,PR,17013,4
14/04/2017 11:00:00,74,155.0907,24.83,42.17,PR,17013,4
14/04/2017 12:00:00,103,98.4717,24.9,41.43,PR,17013,4
14/04/2017 13:00:00,118,247.5753,28.97,38.07,PR,17013,4
14/04/2017 14:00:00,111,416.4613,30.17,30.97,PR,17013,4
14/04/2017 15:00:00,117,430.4793,22.73,36,PR,17013,4
14/04/2017 16:00:00,114,444.9717,22,37.9,PR,17013,4
14/04/2017 17:00:00,114,441.87,21.87,37.03,PR,17013,4
14/04/2017 18:00:00,114,424.813,21,38.2,PR,17013,4
14/04/2017 19:00:00,95,446.3617,19,41,PR,17013,4
14/04/2017 20:00:00,55,229.9963,18.17,44.2,PR,17013,4
14/04/2017 21:00:00,37,61.2013,18,46.43,PR,17013,4
14/04/2017 22:00:00,61,63.565,18,47.17,PR,17013,4
14/04/2017 23:00:00,71,117.077,17.33,48,PR,17013,4
15/04/2017 00:00:00,76,218.858,17.03,49,PR,17013,4
15/04/2017 02:00:00,68,203.2993,16,51,PR,17013,4
15/04/2017 03:00:00,66,162.7633,15.4,51.1,PR,17013,4
15/04/2017 04:00:00,59,161.0883,15.03,52,PR,17013,4
15/04/2017 05:00:00,44,99.3083,15,52,PR,17013,4
15/04/2017 06:00:00,42,62.4313,15.57,52,PR,17013,4
15/04/2017 07:00:00,60,36.6867,25.13,43.43,PR,17013,4
15/04/2017 08:00:00,88,123.1223,24.2,39.63,PR,17013,4
15/04/2017 09:00:00,95,219.478,28.3,36.23,PR,17013,4
15/04/2017 10:00:00,97,240.5863,24.87,40.57,PR,17013,4
15/04/2017 11:00:00,88,304.665,22.7,43.57,PR,17013,4
15/04/2017 12:00:00,95,311.5543,21.77,44.83,PR,17013,4
15/04/2017 13:00:00,93,269.5737,22.83,45.33,PR,17013,4
15/04/2017 14:00:00,100,304.5017,25.83,42.4,PR,17013,4
15/04/2017 15:00:00,93,402.4053,20.53,46.67,PR,17013,4
15/04/2017 16:00:00,85,331.0463,19.57,49.67,PR,17013,4
15/04/2017 17:00:00,61,304.2417,18.57,51.4,PR,17013,4
15/04/2017 18:00:00,67,115.245,18,54.27,PR,17013,4
15/04/2017 19:00:00,59,250.452,17,60.23,PR,17013,4
15/04/2017 20:00:00,55,156.819,16,66.73,PR,17013,4
15/04/2017 21:00:00,53,157.2083,16,65,PR,17013,4
15/04/2017 22:00:00,68,225.8573,16.4,58.13,PR,17013,4
15/04/2017 23:00:00,48,215.035,15.2,54.97,PR,17013,4
16/04/2017 00:00:00,62,99.7243,15,55.5,PR,17013,4
16/04/2017 02:00:00,59,251.15,14.4,56.6,PR,17013,4
16/04/2017 03:00:00,50,182.547,14,62.03,PR,17013,4
16/04/2017 04:00:00,41,151.14,14,68,PR,17013,4
16/04/2017 05:00:00,39,97.0297,13,69.1,PR,17013,4
16/04/2017 06:00:00,54,107.213,14.1,69.53,PR,17013,4
16/04/2017 07:00:00,63,156.7383,24.17,43.5,PR,17013,4
16/04/2017 08:00:00,67,161.51,27.97,34.13,PR,17013,4
16/04/2017 09:00:00,76,184.8837,29.37,31.97,PR,17013,4
16/04/2017 10:00:00,76,243.1797,24.33,34.6,PR,17013,4
16/04/2017 11:00:00,77,243.193,23.9,36.27,PR,17013,4
16/04/2017 12:00:00,94,287.579,22.5,41.27,PR,17013,4
16/04/2017 13:00:00,102,359.832,25.2,36.97,PR,17013,4
16/04/2017 14:00:00,103,394.1673,25.5,37.33,PR,17013,4
16/04/2017 15:00:00,92,415.19,21.27,40,PR,17013,4
16/04/2017 16:00:00,91,368.8247,21,44,PR,17013,4
16/04/2017 17:00:00,83,368.2293,20,46.8,PR,17013,4
16/04/2017 18:00:00,75,308.4897,19.63,48,PR,17013,4
16/04/2017 19:00:00,51,231.005,18.07,48.93,PR,17013,4
16/04/2017 20:00:00,40,91.234,17,49.9,PR,17013,4
16/04/2017 21:00:00,47,71.8733,16.53,50.47,PR,17013,4
16/04/2017 22:00:00,29,115.8127,16,51,PR,17013,4
16/04/2017 23:00:00,28,39.6547,16,52.03,PR,17013,4
17/04/2017 00:00:00,21,35.7367,15,55.4,PR,17013,4
17/04/2017 02:00:00,19,31.7153,14.03,56.97,PR,17013,4
17/04/2017 03:00:00,19,23.7223,14,59.13,PR,17013,4
17/04/2017 04:00:00,20,26.8747,13.97,62.7,PR,17013,4
17/04/2017 05:00:00,27,27.9437,14.27,64.5,PR,17013,4
17/04/2017 06:00:00,55,57.938,16.67,57.3,PR,17013,4
17/04/2017 07:00:00,68,178.176,18.43,53.33,PR,17013,4
17/04/2017 08:00:00,76,186.1807,23.73,47.1,PR,17013,4
17/04/2017 09:00:00,77,193.7473,23.7,43.2,PR,17013,4
17/04/2017 10:00:00,79,205.0287,22.87,43.73,PR,17013,4
17/04/2017 11:00:00,90,222.66,24,44,PR,17013,4
17/04/2017 12:00:00,98,262.965,23.63,45,PR,17013,4
17/04/2017 13:00:00,100,342.8717,24.93,43.17,PR,17013,4
17/04/2017 14:00:00,98,353.0453,26.27,41.8,PR,17013,4
17/04/2017 15:00:00,95,367.71,21.47,47.7,PR,17013,4
17/04/2017 16:00:00,91,352.832,20.43,50.23,PR,17013,4
17/04/2017 17:00:00,87,366.0766,19.45,52.52,PR,17013,4
17/04/2017 18:00:00,76,336.8777,18.13,61.5,PR,17013,4
17/04/2017 19:00:00,65,262.3727,17.4,64.77,PR,17013,4
17/04/2017 20:00:00,49,193.2783,16.6,67.7,PR,17013,4
17/04/2017 21:00:00,28,85.8093,16,69,PR,17013,4
17/04/2017 22:00:00,31,34.1467,15.07,68.2,PR,17013,4
17/04/2017 23:00:00,53,63.662,15,68,PR,17013,4
18/04/2017 00:00:00,38,139.963,15,69,PR,17013,4
18/04/2017 02:00:00,61,184.4423,15.2,69.2,PR,17013,4
18/04/2017 03:00:00,47,153.547,15,68.1,PR,17013,4
18/04/2017 04:00:00,26,92.9567,14.73,69.3,PR,17013,4
18/04/2017 05:00:00,8,27.8693,14,70,PR,17013,4
18/04/2017 06:00:00,22,18.6207,16.23,67.73,PR,17013,4
18/04/2017 07:00:00,39,34.6753,20.07,50.6,PR,17013,4
28/04/2017 14:00:00,100,299.68,23,33,PR,17013,4
28/04/2017 15:00:00,106,426.796,16.7,36.8,PR,17013,4
28/04/2017 16:00:00,106,479.351,16,38.07,PR,17013,4
28/04/2017 17:00:00,99,464.7583,15.9,38.23,PR,17013,4
28/04/2017 18:00:00,87,424.7673,15,38.97,PR,17013,4
28/04/2017 19:00:00,75,287.6337,14,40.67,PR,17013,4
28/04/2017 20:00:00,26,180.5393,13.13,44.37,PR,17013,4
28/04/2017 21:00:00,20,21.035,12,47.1,PR,17013,4
28/04/2017 22:00:00,41,35.9233,11,50.13,PR,17013,4
28/04/2017 23:00:00,60,77.6647,10.93,49.9,PR,17013,4
29/04/2017 00:00:00,54,216.6753,10,53.27,PR,17013,4
29/04/2017 02:00:00,44,67.3847,10,56.2,PR,17013,4
29/04/2017 03:00:00,61,119.8103,10,57.2,PR,17013,4
29/04/2017 04:00:00,50,226.854,10.13,58.87,PR,17013,4
29/04/2017 05:00:00,20,109.8107,10,59.4,PR,17013,4
29/04/2017 06:00:00,20,28.502,12.4,60.97,PR,17013,4
29/04/2017 07:00:00,47,26.563,21.4,38.57,PR,17013,4
29/04/2017 08:00:00,93,94.036,22.17,37.27,PR,17013,4
29/04/2017 09:00:00,97,315.708,23.53,34.07,PR,17013,4
29/04/2017 10:00:00,103,327.5047,22.97,34.43,PR,17013,4
29/04/2017 11:00:00,110,425.9103,20.57,35.43,PR,17013,4
29/04/2017 12:00:00,111,447.5487,20.3,35.73,PR,17013,4
29/04/2017 13:00:00,110,458.111,23.2,34.1,PR,17013,4
29/04/2017 14:00:00,111,462.5063,20.6,35.53,PR,17013,4
29/04/2017 15:00:00,105,464.8217,19.6,36.8,PR,17013,4
29/04/2017 16:00:00,99,452.9453,16.23,41.03,PR,17013,4
29/04/2017 17:00:00,96,410.82,16,41,PR,17013,4
29/04/2017 18:00:00,89,418.781,16,41.3,PR,17013,4
29/04/2017 19:00:00,88,363.7127,15.03,41.2,PR,17013,4
29/04/2017 20:00:00,95,361.4213,15,43.13,PR,17013,4
29/04/2017 21:00:00,90,373.355,15,45.9,PR,17013,4
29/04/2017 22:00:00,100,369.512,15,48,PR,17013,4
29/04/2017 23:00:00,104,402.5973,15,50.37,PR,17013,4
30/04/2017 00:00:00,103,452.773,15,51,PR,17013,4
30/04/2017 02:00:00,83,347.2143,15,51.03,PR,17013,4
30/04/2017 03:00:00,79,304.2637,15,57.53,PR,17013,4
30/04/2017 04:00:00,84,300.7817,15,66.7,PR,17013,4
30/04/2017 05:00:00,82,310.2913,15,61.6,PR,17013,4
30/04/2017 06:00:00,82,329.6397,15.1,66.47,PR,17013,4
30/04/2017 07:00:00,84,319.4633,15.1,72.07,PR,17013,4
30/04/2017 08:00:00,84,318.593,15.97,75.5,PR,17013,4
30/04/2017 09:00:00,86,315.84,18.7,71.2,PR,17013,4
30/04/2017 10:00:00,87,318.264,19.23,65.63,PR,17013,4
30/04/2017 11:00:00,88,336.682,20,61.23,PR,17013,4
30/04/2017 12:00:00,91,336.4793,20.27,54.3,PR,17013,4
30/04/2017 13:00:00,96,346.0957,18.93,53.97,PR,17013,4
30/04/2017 14:00:00,96,370.3903,18.57,60.77,PR,17013,4
30/04/2017 15:00:00,102,387.6113,19.17,58.2,PR,17013,4
30/04/2017 16:00:00,93,416.385,19,54,PR,17013,4
30/04/2017 17:00:00,88,372.1767,18.57,56.77,PR,17013,4
30/04/2017 18:00:00,80,322.833,17.87,65.7,PR,17013,4
30/04/2017 19:00:00,74,281.972,17.03,67.37,PR,17013,4
30/04/2017 20:00:00,81,249.645,16.83,68.17,PR,17013,4
30/04/2017 21:00:00,87,377.8566,16,59,PR,17013,4
30/04/2017 22:00:00,101,423.2317,16,52.9,PR,17013,4
30/04/2017 22:30:00,106,513.655,15.77,51.4,PR,17013,4
30/04/2017 23:00:00,101,547.0617,16,48.77,PR,17013,4
30/04/2017 23:30:00,98,510.7697,16,47.63,PR,17013,4
01/05/2017 00:00:00,94,494.1647,15.77,47.03,PR,17013,4
01/05/2017 00:30:00,88,456.634,15.4,47,PR,17013,4
01/05/2017 01:30:00,96,390.2682,14,55.29,PR,17013,4
01/05/2017 02:00:00,92,430.1267,13.63,60,PR,17013,4
01/05/2017 02:30:00,88,412.6107,13,64.27,PR,17013,4
01/05/2017 03:00:00,90,405.372,13,65.07,PR,17013,4
01/05/2017 03:30:00,88,419.0543,13,65.93,PR,17013,4
01/05/2017 04:00:00,92,414.2913,13,66.87,PR,17013,4
01/05/2017 04:30:00,94,445.16,12.57,65.97,PR,17013,4
01/05/2017 05:00:00,83,456.8043,12.13,64.9,PR,17013,4
01/05/2017 05:30:00,75,377.513,12,64.83,PR,17013,4
01/05/2017 06:00:00,77,304.9367,12.7,64.17,PR,17013,4
01/05/2017 06:30:00,86,301.3483,13.97,62.23,PR,17013,4
01/05/2017 07:00:00,78,293.8047,21.57,47,PR,17013,4
01/05/2017 07:30:00,77,316.61,16.57,48.9,PR,17013,4
01/05/2017 08:00:00,86,321.8497,17.87,43.23,PR,17013,4
01/05/2017 08:30:00,92,327.318,22.33,41.5,PR,17013,4
01/05/2017 09:00:00,87,376.8883,19.23,41.5,PR,17013,4
01/05/2017 09:30:00,95,352.4413,18.2,45.27,PR,17013,4
01/05/2017 10:00:00,105,386.8187,19.67,43,PR,17013,4
01/05/2017 10:30:00,104,460.9347,18.47,45.07,PR,17013,4
01/05/2017 11:00:00,104,442.9083,19.77,43.77,PR,17013,4
01/05/2017 11:30:00,107,461.0837,19.2,42.67,PR,17013,4
01/05/2017 12:00:00,107,465.9383,20.43,40.3,PR,17013,4
01/05/2017 12:30:00,111,443.997,22.17,37.73,PR,17013,4
01/05/2017 13:00:00,113,462.5567,24,35,PR,17013,4
01/05/2017 13:30:00,111,493.105,23.83,33.93,PR,17013,4
01/05/2017 14:00:00,109,505.8403,22.77,34.47,PR,17013,4
01/05/2017 14:30:00,110,484.5227,23.1,34.2,PR,17013,4
01/05/2017 15:00:00,107,512.793,19.2,36.57,PR,17013,4
01/05/2017 15:30:00,105,512.112,18,38.1,PR,17013,4
01/05/2017 16:00:00,102,506.6137,18,38,PR,17013,4
01/05/2017 16:30:00,104,490.2313,18,38.3,PR,17013,4
01/05/2017 17:00:00,104,496.39,17.59,38.17,PR,17013,4
01/05/2017 17:30:00,101,472.603,17,39.4,PR,17013,4
01/05/2017 18:00:00,100,483.5487,16.3,40.63,PR,17013,4
01/05/2017 18:30:00,89,451.8747,16,42.77,PR,17013,4
01/05/2017 19:00:00,86,379.7173,16,45.67,PR,17013,4
01/05/2017 19:30:00,83,357.7187,15.57,47.07,PR,17013,4
01/05/2017 20:00:00,70,324.5987,15,48.57,PR,17013,4
01/05/2017 20:30:00,65,228.1763,15,50,PR,17013,4
01/05/2017 21:00:00,75,206.253,15,50.9,PR,17013,4
01/05/2017 21:30:00,81,277.593,14.73,52.43,PR,17013,4
01/05/2017 22:00:00,79,309.228,14,54,PR,17013,4
01/05/2017 22:30:00,70,223.8973,13.13,54,PR,17013,4
01/05/2017 23:00:00,62,260.8543,13,54.43,PR,17013,4
01/05/2017 23:30:00,53,218.6087,13,55,PR,17013,4
02/05/2017 00:00:00,38,153.661,12.1,56.27,PR,17013,4
02/05/2017 00:30:00,44,91.667,12,57,PR,17013,4
02/05/2017 01:30:00,44,97.0624,12,57.88,PR,17013,4
02/05/2017 02:00:00,49,111.76,12,58.4,PR,17013,4
02/05/2017 02:30:00,43,137.442,12,58.83,PR,17013,4
02/05/2017 03:00:00,50,114.3467,12.2,58.4,PR,17013,4
02/05/2017 03:30:00,54,157.7583,12,60.47,PR,17013,4
02/05/2017 04:00:00,49,172.457,12,59.6,PR,17013,4
02/05/2017 04:30:00,37,133.8023,12,59.63,PR,17013,4
02/05/2017 05:30:00,6,25.2815,13,57,PR,17013,4
02/05/2017 06:00:00,7,20.712,14.33,56.33,PR,17013,4
02/05/2017 06:30:00,21,17.2108,17.15,52.38,PR,17013,4
02/05/2017 07:00:00,23,27.723,19.93,44.57,PR,17013,4
02/05/2017 08:00:00,59,93.6928,23.72,34,PR,17013,4
02/05/2017 08:30:00,62,121.8887,24.6,33.57,PR,17013,4
02/05/2017 09:00:00,51,133.468,25.23,33.3,PR,17013,4
02/05/2017 09:30:00,48,91.4267,23.73,33.93,PR,17013,4
02/05/2017 10:00:00,39,65.111,24.5,33.5,PR,17013,4
02/05/2017 10:30:00,48,47.7997,24.23,33.8,PR,17013,4
02/05/2017 11:00:00,62,69.721,23.79,34.55,PR,17013,4
02/05/2017 11:30:00,71,130.5313,24.03,34.03,PR,17013,4
02/05/2017 12:00:00,87,163.2023,23.13,34.2,PR,17013,4
02/05/2017 12:30:00,97,244.478,22.87,34.57,PR,17013,4
02/05/2017 13:00:00,98,330.984,22.1,35.37,PR,17013,4
02/05/2017 13:30:00,98,333.069,21.67,37.27,PR,17013,4
02/05/2017 14:00:00,92,323.4353,21.97,42.27,PR,17013,4
05/05/2017 08:00:00,60,201.4323,20.4,51.9,PR,17013,4
05/05/2017 08:30:00,76,231.526,23.9,45.93,PR,17013,4
